date,matchup,prob,bet,winner,stake,profit,bankroll
2025-10-23,GSW vs. DEN,0.6007932136884704,AWAY,HOME,40.52610938048856,-40.52610938048856,959.4738906195114
2025-10-23,IND vs. OKC,0.5645205620823511,HOME,AWAY,20.62190737609733,-20.62190737609733,938.8519832434141
2025-10-25,MEM vs. IND,0.5513384340613754,AWAY,HOME,13.684646941525106,-13.684646941525106,925.167336301889
2025-10-25,ATL vs. OKC,0.5513384340613754,AWAY,AWAY,13.485180395939038,12.271514160304523,937.4388504621935
2025-10-25,ORL vs. CHI,0.5672787152999341,AWAY,AWAY,21.50503941045802,19.5695858635168,957.0084363257102
2025-10-27,HOU vs. BKN,0.563133091569786,AWAY,HOME,19.872176302372463,-19.872176302372463,937.1362600233377
2025-10-27,SAS vs. TOR,0.5816608978103728,AWAY,HOME,28.570379141345267,-28.570379141345267,908.5658808819925
2025-10-27,DAL vs. OKC,0.6653182266397204,AWAY,AWAY,67.58277768315776,61.500327691673554,970.066208573666
2025-10-27,LAL vs. POR,0.6166322326078209,AWAY,AWAY,47.37535909049032,43.11157677234619,1013.1777853460122
2025-10-27,UTA vs. PHX,0.5841377354608774,AWAY,HOME,32.20543544311678,-32.20543544311678,980.9723499028954
2025-10-27,GSW vs. MEM,0.5838290431227087,AWAY,HOME,31.022838871088332,-31.022838871088332,949.9495110318071
2025-10-27,NOP vs. BOS,0.582982023818682,AWAY,AWAY,29.619547236250924,26.953787984988338,976.9032990167955
2025-10-27,CHI vs. ATL,0.6165644406859963,AWAY,HOME,47.67451320158269,-47.67451320158269,929.2287858152127
2025-10-27,PHI vs. ORL,0.6263426378640375,AWAY,HOME,50.1156668017524,-50.1156668017524,879.1131190134604
2025-10-27,MIN vs. DEN,0.5485147785439137,AWAY,AWAY,11.511364880991753,10.475342041702493,889.5884610551628
2025-10-27,DET vs. CLE,0.6187833850422011,AWAY,AWAY,44.449183260129516,40.44875676671786,930.0372178218807
2025-10-28,GSW vs. LAC,0.6461277562285523,AWAY,HOME,59.81468303029859,-59.81468303029859,870.2225347915821
2025-10-28,OKC vs. SAC,0.642261552886036,AWAY,HOME,54.20232841266379,-54.20232841266379,816.0202063789184
2025-10-28,MIL vs. NYK,0.6254983897181393,AWAY,HOME,43.64854519229752,-43.64854519229752,772.3716611866208
2025-10-28,MIA vs. CHA,0.6155443755464414,AWAY,HOME,37.27961255340978,-37.27961255340978,735.0920486332111
2025-10-28,WAS vs. PHI,0.5849862608670827,AWAY,AWAY,23.693341156550748,21.56094045246118,756.6529890856723
2025-10-29,PHX vs. MEM,0.5913832867063102,AWAY,AWAY,26.928131932763126,24.504600058814443,781.1575891444867
2025-10-29,MIN vs. LAL,0.6185291099907423,AWAY,AWAY,38.9270999598283,35.423660963443744,816.5812501079304
2025-10-29,UTA vs. POR,0.6215935437127278,AWAY,AWAY,42.00540354160133,38.22491722285721,854.8061673307876
2025-10-29,DEN vs. NOP,0.5879118861633512,AWAY,HOME,28.864198185624648,-28.864198185624648,825.941969145163
2025-10-29,DAL vs. IND,0.6179590992670494,AWAY,HOME,40.9117828234756,-40.9117828234756,785.0301863216873
2025-10-29,CHI vs. SAC,0.5898270891753534,AWAY,HOME,27.296996381858087,-27.296996381858087,757.7331899398292
2025-10-29,TOR vs. HOU,0.6230714888435711,AWAY,AWAY,39.5658594648315,36.00493211299666,793.7381220528259
2025-10-29,BKN vs. ATL,0.6115239937205785,AWAY,AWAY,36.63642832589694,33.33914977656621,827.0772718293921
2025-10-29,DET vs. ORL,0.617215900244292,AWAY,HOME,40.645478603519486,-40.645478603519486,786.4317932258726
2025-10-29,BOS vs. CLE,0.6362839464920853,AWAY,HOME,46.516649341122104,-46.516649341122104,739.9151438847505
2025-10-30,SAS vs. MIA,0.6091556052945284,AWAY,HOME,33.23259880057217,-33.23259880057217,706.6825450841783
2025-10-30,OKC vs. WAS,0.7198574540522209,AWAY,HOME,72.78980427891013,-72.78980427891013,633.8927408052682
2025-10-30,CHA vs. ORL,0.7499205807917455,AWAY,AWAY,75.29188317924611,68.51561369311396,702.4083544983822
2025-10-30,MIL vs. GSW,0.7652874754367796,AWAY,HOME,89.09376090949928,-89.09376090949928,613.3145935888829
2025-10-31,PHX vs. UTA,0.7243610586023188,AWAY,HOME,64.62206434163706,-64.62206434163706,548.6925292472458
2025-10-31,POR vs. DEN,0.7387562112993882,AWAY,HOME,61.957691658229294,-61.957691658229294,486.73483758901654
2025-10-31,MEM vs. LAL,0.7665412489657033,AWAY,AWAY,62.057860803114316,56.47265333083402,543.2074909198506
2025-10-31,LAC vs. NOP,0.5837203385327745,AWAY,HOME,17.147724346786582,-17.147724346786582,526.0597665730639
2025-10-31,CHI vs. NYK,0.6313162286577955,AWAY,HOME,29.744632714454482,-29.744632714454482,496.31513385860944
2025-10-31,CLE vs. TOR,0.7715423221807203,AWAY,AWAY,64.58175719253849,58.76939904521002,555.0845329038194
2025-10-31,PHI vs. BOS,0.7602310086150633,AWAY,AWAY,68.93436621975718,62.73027325997903,617.8148061637985
2025-10-31,IND vs. ATL,0.7726680345155839,AWAY,AWAY,80.75653299588735,73.48844502625748,691.303251190056
2025-11-01,DET vs. DAL,0.7713885788897002,AWAY,HOME,89.89832552693358,-89.89832552693358,601.4049256631224
2025-11-01,BOS vs. HOU,0.7478575273735831,AWAY,AWAY,70.78203505252903,64.4116518978014,665.8165775609239
2025-11-01,WAS vs. ORL,0.7610595293407244,AWAY,AWAY,82.97532421085006,75.50754503187355,741.3241225927974
2025-11-01,IND vs. GSW,0.7916708662266354,AWAY,HOME,104.29276759801833,-104.29276759801833,637.031354994779
2025-11-01,CHA vs. MIN,0.76991983404632,AWAY,AWAY,82.34975782532878,74.93827962104918,711.9696346158282
2025-11-01,MIL vs. SAC,0.7742214165825003,AWAY,AWAY,93.64413489541646,85.21616275482897,797.1857973706572
2025-11-02,TOR vs. MEM,0.770365005905475,AWAY,HOME,103.23931920132645,-103.23931920132645,693.9464781693307
2025-11-02,LAL vs. MIA,0.7641108817481859,AWAY,HOME,87.59201854173048,-87.59201854173048,606.3544596276002
2025-11-02,PHX vs. SAS,0.7729496769973757,AWAY,HOME,79.3481247989525,-79.3481247989525,527.0063348286477
2025-11-02,NYK vs. CHI,0.7597942426377561,AWAY,HOME,65.32663437663119,-65.32663437663119,461.6797004520165
2025-11-02,BKN vs. PHI,0.7567799436135114,AWAY,AWAY,56.4986484913025,51.413770127085265,513.0934705791018
2025-11-02,CLE vs. ATL,0.7635673351150378,AWAY,HOME,64.61786542620023,-64.61786542620023,448.47560515290155
2025-11-02,CHA vs. UTA,0.7637936571673535,AWAY,HOME,56.533292866028816,-56.533292866028816,391.9423122868727
2025-11-02,OKC vs. NOP,0.766302086827545,AWAY,HOME,49.92278909123217,-49.92278909123217,342.01952319564055
2025-11-03,MEM vs. DET,0.768594375532228,AWAY,AWAY,43.975372290822065,40.017588784648076,382.0371119802886
2025-11-03,LAC vs. MIA,0.7447997514867433,AWAY,AWAY,44.350680493799075,40.35911924935716,422.39623122964576
2025-11-03,POR vs. LAL,0.7495217008283193,AWAY,AWAY,50.08255201397308,45.575122332715495,467.9713535623613
2025-11-03,DEN vs. SAC,0.7487127214332496,AWAY,HOME,55.28763963833235,-55.28763963833235,412.68371392402895
2025-11-03,HOU vs. DAL,0.755149220237932,AWAY,HOME,50.14957554821521,-50.14957554821521,362.53413837581377
2025-11-03,IND vs. MIL,0.7608180938047843,AWAY,AWAY,45.13376316808711,41.07172448295926,403.60586285877304
2025-11-03,NYK vs. WAS,0.7766443517096306,AWAY,HOME,53.59871574724959,-53.59871574724959,350.00714711152347
2025-11-03,BOS vs. UTA,0.7527664387883868,AWAY,AWAY,42.09546517043389,38.30687330509484,388.3140204166183
2025-11-03,BKN vs. MIN,0.7672135044399936,AWAY,AWAY,49.646352197523086,45.178180499746006,433.4922009163643
2025-11-04,LAC vs. OKC,0.7872330232162925,AWAY,AWAY,59.976155766938724,54.57830174791423,488.07050266427854
2025-11-04,GSW vs. PHX,0.7656856079973654,AWAY,HOME,62.009023662046744,-62.009023662046744,426.0614790022318
2025-11-04,NOP vs. CHA,0.7551406536145604,AWAY,HOME,51.77333448604274,-51.77333448604274,374.28814451618905
2025-11-04,CHI vs. PHI,0.7684410616436463,AWAY,HOME,48.09421967779507,-48.09421967779507,326.19392483839397
2025-11-04,ATL vs. ORL,0.76713239394067,AWAY,HOME,41.69035018721157,-41.69035018721157,284.5035746511824
2025-11-04,TOR vs. MIL,0.7566769259307237,AWAY,HOME,34.801112579679405,-34.801112579679405,249.70246207150302
2025-11-05,DAL vs. NOP,0.7585148796437162,AWAY,AWAY,30.78498101413926,28.014332722866722,277.7167947943697
2025-11-05,DEN vs. MIA,0.7630640339642552,AWAY,HOME,34.90169996710795,-34.90169996710795,242.81509482726176
2025-11-05,LAL vs. SAS,0.760264257652106,AWAY,HOME,30.158750934199006,-30.158750934199006,212.65634389306274
2025-11-05,POR vs. OKC,0.7482861404685861,AWAY,HOME,25.076303354155723,-25.076303354155723,187.580040538907
2025-11-05,SAC vs. GSW,0.7528543988068876,AWAY,HOME,22.56896579091916,-22.56896579091916,165.01107474798786
2025-11-05,MEM vs. HOU,0.7682746961866711,AWAY,AWAY,21.188721673668915,19.281736723038712,184.29281147102657
2025-11-05,NYK vs. MIN,0.7668802201111555,AWAY,HOME,23.52979838358794,-23.52979838358794,160.76301308743862
2025-11-05,BOS vs. WAS,0.7625689122773244,AWAY,HOME,20.161917615214794,-20.161917615214794,140.60109547222382
2025-11-05,IND vs. BKN,0.7701113433252539,AWAY,AWAY,18.189790295705713,16.552709169092196,157.15380464131601
2025-11-05,DET vs. UTA,0.7600586162574263,AWAY,HOME,19.502267212265636,-19.502267212265636,137.6515374290504
2025-11-05,CLE vs. PHI,0.7497656943394297,AWAY,HOME,16.33865043883219,-16.33865043883219,121.3128869902182
2025-11-06,PHX vs. LAC,0.7734297349095278,AWAY,HOME,15.905679010811504,-15.905679010811504,105.4072079794067
2025-11-07,MEM vs. DAL,0.7657825149303538,AWAY,HOME,13.397273610841763,-13.397273610841763,92.00993436856494
2025-11-07,MIL vs. CHI,0.7496535437493621,AWAY,HOME,10.915772183559957,-10.915772183559957,81.09416218500499
2025-11-07,MIN vs. UTA,0.7698430167831509,AWAY,HOME,10.479864569672296,-10.479864569672296,70.61429761533269
2025-11-07,SAC vs. OKC,0.7682343896574885,AWAY,AWAY,9.065938510773998,8.250004044804339,78.86430166013703
2025-11-07,DEN vs. GSW,0.7674833932780926,AWAY,HOME,10.094051721682556,-10.094051721682556,68.77024993845447
2025-11-07,MIA vs. CHA,0.7632318919833146,AWAY,HOME,8.648669694886623,-8.648669694886623,60.12158024356785
2025-11-07,SAS vs. HOU,0.7638618081996819,AWAY,HOME,7.580869681340522,-7.580869681340522,52.540710562227325
2025-11-07,ORL vs. BOS,0.7556912067239233,AWAY,HOME,6.3997213199328025,-6.3997213199328025,46.14098924229452
2025-11-07,WAS vs. CLE,0.7565208662579721,AWAY,AWAY,5.640290427808815,5.132664289306021,51.273653531600544
2025-11-07,ATL vs. TOR,0.7611121852186096,AWAY,AWAY,6.391236596712675,5.816025303008534,57.089678834609074
2025-11-07,BKN vs. DET,0.7707571890673164,AWAY,AWAY,7.405130960860031,6.738669174382628,63.8283480089917
2025-11-08,LAC vs. PHX,0.760472500027532,AWAY,AWAY,7.9347487507105905,7.220621363146637,71.04896937213834
2025-11-08,DEN vs. IND,0.7855231066393542,AWAY,HOME,9.766288536892626,-9.766288536892626,61.28268083524572
2025-11-08,MIA vs. POR,0.7742998694508416,AWAY,HOME,8.062927814857536,-8.062927814857536,53.21975302038818
2025-11-08,SAS vs. NOP,0.7791837900839507,AWAY,HOME,7.138480086046511,-7.138480086046511,46.08127293434167
2025-11-08,PHI vs. TOR,0.7471108364848458,AWAY,HOME,5.405456084901011,-5.405456084901011,40.67581684944066
2025-11-08,CLE vs. CHI,0.7465728283688022,AWAY,HOME,4.759898639209089,-4.759898639209089,35.91591821023157
2025-11-08,ATL vs. LAL,0.7851099246935946,AWAY,HOME,4.929163331516646,-4.929163331516646,30.98675487871492
2025-11-08,WAS vs. DAL,0.7635233502983547,AWAY,AWAY,3.9016887197904837,3.5505367350093398,34.53729161372426
2025-11-09,SAC vs. MIN,0.7656054515808232,AWAY,AWAY,4.386486643976995,3.991702846019065,38.52899445974332
2025-11-09,GSW vs. IND,0.7270192397276103,AWAY,HOME,4.113359130790441,-4.113359130790441,34.41563532895288
2025-11-09,PHI vs. DET,0.7897307075255009,AWAY,AWAY,4.806707468172983,4.3741037960374145,38.7897391249903
2025-11-09,MEM vs. OKC,0.5712970553128296,HOME,AWAY,0.9716336855681164,-0.9716336855681164,37.81810543942218
2025-11-09,ORL vs. BOS,0.6990286295669896,AWAY,AWAY,3.482015642643873,3.168634234805924,40.986739674228104
2025-11-09,NYK vs. BKN,0.7533784522768111,AWAY,HOME,4.9426499835409725,-4.9426499835409725,36.04408969068713
2025-11-09,MIL vs. HOU,0.7589443924256423,AWAY,AWAY,4.451878690496049,4.051209608351404,40.09529929903854
2025-11-10,PHX vs. NOP,0.7468413156408884,AWAY,HOME,4.697614976050523,-4.697614976050523,35.39768432298801
2025-11-10,DAL vs. MIL,0.5971302130825287,HOME,AWAY,1.3664936350061996,-1.3664936350061996,34.03119068798181
2025-11-10,UTA vs. MIN,0.6778928273873036,AWAY,AWAY,2.7559215535571986,2.5078886137370504,36.539079301718864
2025-11-10,LAC vs. ATL,0.7031229131985504,AWAY,AWAY,3.442751845367146,3.1329041792841026,39.67198348100297
2025-11-10,CHI vs. SAS,0.7607419297772302,AWAY,AWAY,4.937386359182871,4.493021586856412,44.16500506785938
2025-11-10,MIA vs. CLE,0.5723538226046164,HOME,HOME,1.1307673162607204,1.0289982577972554,45.19400332565664
2025-11-10,ORL vs. POR,0.7571824721088182,AWAY,HOME,5.540220152455414,-5.540220152455414,39.65378317320123
2025-11-10,DET vs. WAS,0.6138351256888077,HOME,HOME,1.8783810810664547,1.7093267837704738,41.3631099569717
2025-11-10,CHA vs. LAL,0.6708572864133231,AWAY,AWAY,3.1969754166007367,2.90924762910667,44.27235758607837
2025-11-11,SAC vs. DEN,0.7561894715484199,AWAY,AWAY,5.404169677612761,4.917794406627612,49.190151992705985
2025-11-11,UTA vs. IND,0.5999547651068649,HOME,HOME,1.9718440187944697,1.7943780571029673,50.98453004980895
2025-11-11,OKC vs. GSW,0.6133371093277985,HOME,HOME,2.401789870125412,2.185628781814125,53.17015883162308
2025-11-11,PHI vs. BOS,0.5639623398486661,HOME,HOME,1.1272083767469752,1.0257596228397472,54.19591845446283
2025-11-11,NYK vs. MEM,0.6545894940156094,AWAY,HOME,3.726206628483419,-3.726206628483419,50.46971182597941
2025-11-11,BKN vs. TOR,0.5716014903790035,HOME,AWAY,1.2722644358770079,-1.2722644358770079,49.197447390102404
2025-11-12,SAS vs. GSW,0.6105275849315323,HOME,AWAY,2.245075330510847,-2.245075330510847,46.95237205959155
2025-11-12,DAL vs. PHX,0.574709758382348,HOME,AWAY,1.2601763648170987,-1.2601763648170987,45.692195694774455
2025-11-12,SAC vs. ATL,0.5409056519575084,HOME,AWAY,0.4158717273024529,-0.4158717273024529,45.276323967472
2025-11-12,OKC vs. LAL,0.5823825142902117,HOME,HOME,1.3974786448949241,1.2717055668543809,46.54802953432638
2025-11-12,LAC vs. DEN,0.5845891380256379,HOME,AWAY,1.490627161702601,-1.490627161702601,45.057402372623784
2025-11-12,NOP vs. POR,0.5844674832086251,HOME,AWAY,1.4400159246839577,-1.4400159246839577,43.61738644793983
2025-11-12,HOU vs. WAS,0.6624390084042677,AWAY,HOME,3.178539221725239,-3.178539221725239,40.43884722621459
2025-11-12,CHA vs. MIL,0.5688181412514914,HOME,HOME,0.960340963928867,0.8739102771752689,41.31275750338986
2025-11-12,DET vs. CHI,0.5879519513657074,HOME,HOME,1.3958743962377322,1.2702457005763361,42.5830032039662
2025-11-12,NYK vs. ORL,0.5875027454869632,HOME,AWAY,1.4287561995734783,-1.4287561995734783,41.15424700439272
2025-11-12,BOS vs. MEM,0.6147695212610766,HOME,HOME,1.9696353152530062,1.7923681368802356,42.94661514127296
2025-11-12,MIA vs. CLE,0.5490576812859093,HOME,AWAY,0.5745899758926477,-0.5745899758926477,42.37202516538031
2025-11-13,UTA vs. ATL,0.6033280401859062,HOME,AWAY,1.7735318288288406,-1.7735318288288406,40.59849333655146
2025-11-13,PHX vs. IND,0.6374195559244364,HOME,HOME,2.4255519855987537,2.2072523068948655,42.80574564344633
2025-11-13,CLE vs. TOR,0.5506921641516923,HOME,AWAY,0.6094177983516115,-0.6094177983516115,42.196327845094714
2025-11-14,MIL vs. CHA,0.615989346541465,HOME,HOME,2.0465178651061753,1.8623312572466193,44.05865910234133
2025-11-14,SAS vs. GSW,0.5698253339708389,HOME,AWAY,1.0695891648076208,-1.0695891648076208,42.989069937533706
2025-11-14,DAL vs. LAC,0.6121618014210386,HOME,AWAY,1.998626117231808,-1.998626117231808,40.9904438203019
2025-11-14,NOP vs. LAL,0.5937475243493441,HOME,AWAY,1.509639437264474,-1.509639437264474,39.48080438303742
2025-11-14,MIN vs. SAC,0.6680841982169303,HOME,HOME,2.9940421869935525,2.7245783901641327,42.205382773201556
2025-11-14,HOU vs. POR,0.5805794225469938,HOME,HOME,1.2627606692811049,1.1491122090458052,43.35449498224736
2025-11-14,DET vs. PHI,0.5667537259113717,HOME,HOME,0.9826179146110584,0.8941823022960631,44.248677284543426
2025-11-14,ORL vs. BKN,0.6232315523423742,HOME,HOME,2.31420904306572,2.1059302291898048,46.35460751373323
2025-11-14,NYK vs. MIA,0.5819681228753731,HOME,HOME,1.42068103739711,1.29281974403137,47.6474272577646
2025-11-15,MIL vs. LAL,0.5670867900779426,HOME,AWAY,1.088243271503947,-1.088243271503947,46.55918398626065
2025-11-15,IND vs. TOR,0.6064031586321629,HOME,AWAY,2.0239179170367834,-2.0239179170367834,44.535266069223866
2025-11-15,CLE vs. MEM,0.6060554191328632,HOME,HOME,1.9278123838984347,1.7543092693475755,46.28957533857144
2025-11-16,NOP vs. GSW,0.5849238977021696,HOME,AWAY,1.4904816557027574,-1.4904816557027574,44.79909368286868
2025-11-16,UTA vs. CHI,0.5779836173615212,HOME,HOME,1.2793428461249312,1.1642019899736873,45.963295672842364
2025-11-16,PHX vs. ATL,0.6213075487353683,HOME,AWAY,2.357480392521043,-2.357480392521043,43.60581528032132
2025-11-16,DAL vs. POR,0.5847684101380611,HOME,HOME,1.4005093333767442,1.2744634933728372,44.88027877369416
2025-11-16,BOS vs. LAC,0.660324340253205,HOME,HOME,3.2207701997525033,2.930900881774778,47.81117965546893
2025-11-16,HOU vs. ORL,0.5917263931692651,HOME,HOME,1.7101351114738923,1.5562229514412418,49.367402606910176
2025-11-16,WAS vs. BKN,0.6495002514802062,HOME,AWAY,3.262391640820101,-3.262391640820101,46.10501096609008
2025-11-16,SAS vs. SAC,0.6161192981383024,HOME,HOME,2.239232472072657,2.0377015495861177,48.142712515676195
2025-11-17,DEN vs. CHI,0.610523003283539,HOME,AWAY,2.196827840132228,-2.196827840132228,45.945884675543965
2025-11-17,NOP vs. OKC,0.526311861879151,HOME,AWAY,0.06633949812151081,-0.06633949812151081,45.87954517742246
2025-11-17,MIN vs. DAL,0.6285306046365609,HOME,HOME,2.5270737691856087,2.299637129958904,48.17918230738136
2025-11-17,TOR vs. CHA,0.6319492750494737,HOME,HOME,2.7401660483583665,2.493551104006113,50.672733411387476
2025-11-17,MIA vs. NYK,0.5900702632486808,HOME,HOME,1.768453377160687,1.609292573216225,52.2820259846037
2025-11-17,PHI vs. LAC,0.6436189822340241,HOME,HOME,3.2936564094182037,2.997227332570565,55.279253317174266
2025-11-17,DET vs. IND,0.6413959853090092,HOME,HOME,3.4179941693653744,3.1103746941224903,58.38962801129676
2025-11-17,CLE vs. MIL,0.6104972646156054,HOME,HOME,2.6636221477715103,2.4238961544720743,60.81352416576883
2025-11-18,SAS vs. MEM,0.6269904685787407,HOME,HOME,3.3005002358064055,3.0034552145838287,63.81697938035266
2025-11-18,POR vs. PHX,0.5634661072690568,HOME,AWAY,1.3363041407859244,-1.3363041407859244,62.480675239566736
2025-11-18,LAL vs. UTA,0.6239092188509795,HOME,HOME,3.289961288201351,2.9938647722632292,65.47454001182996
2025-11-18,ATL vs. DET,0.6233665113563651,HOME,AWAY,3.428959880428313,-3.428959880428313,62.04558013140164
2025-11-18,BKN vs. BOS,0.5680415416715513,HOME,AWAY,1.4481735777020428,-1.4481735777020428,60.5974065536996
2025-11-18,ORL vs. GSW,0.5916678850112237,HOME,HOME,2.1656191341578213,1.9707134120836172,62.56811996578322
2025-11-19,POR vs. CHI,0.546291492596018,HOME,AWAY,0.7462924385254212,-0.7462924385254212,61.821827527257796
2025-11-19,DAL vs. NYK,0.6080809825176376,HOME,AWAY,2.7418095423683893,-2.7418095423683893,59.08001798488941
2025-11-19,OKC vs. SAC,0.6344434214082845,HOME,HOME,3.4374659127075167,3.1280939805638397,62.20811196545325
2025-11-19,NOP vs. DEN,0.5766622923822867,HOME,AWAY,1.7333671471213492,-1.7333671471213492,60.4747448183319
2025-11-19,MIN vs. WAS,0.614307630947373,HOME,HOME,2.879654086463241,2.620485218681549,63.09523003701345
2025-11-19,PHI vs. TOR,0.5508414075866999,HOME,AWAY,0.9032166854047284,-0.9032166854047284,62.19201335160872
2025-11-19,MIA vs. GSW,0.5603176283399605,HOME,HOME,1.199531364300807,1.0915735415137342,63.283586893122454
2025-11-19,IND vs. CHA,0.6210869379134456,HOME,HOME,3.238521067529867,2.9470541714521787,66.23064106457463
2025-11-19,CLE vs. HOU,0.5398258672885535,HOME,AWAY,0.5652786401397428,-0.5652786401397428,65.66536242443489
2025-11-20,SAS vs. ATL,0.6023268248130926,HOME,HOME,2.7140041872936247,2.469743810437198,68.13510623487208
2025-11-20,MIL vs. PHI,0.6112999507507765,HOME,AWAY,3.136889862351789,-3.136889862351789,64.99821637252029
2025-11-20,MEM vs. SAC,0.6334687439853565,HOME,HOME,3.7485632245182496,3.4111925343116067,68.4094089068319
2025-11-20,ORL vs. LAC,0.6118887716830638,HOME,HOME,3.1706549564337365,2.8852960103547,71.29470491718659
2025-11-21,PHX vs. MIN,0.6186268042734083,HOME,HOME,3.5564540165040834,3.2363731550187156,74.5310780722053
2025-11-21,GSW vs. POR,0.6194252280267684,HOME,AWAY,3.749121781596673,-3.749121781596673,70.78195629060863
2025-11-21,UTA vs. OKC,0.5884687221781889,HOME,AWAY,2.4107723596594814,-2.4107723596594814,68.37118393094916
2025-11-21,HOU vs. DEN,0.5798713159174081,HOME,AWAY,2.0202222272180648,-2.0202222272180648,66.35096170373109
2025-11-21,DAL vs. NOP,0.6161376043676651,HOME,HOME,3.223177045680647,2.9330911115693885,69.28405281530047
2025-11-21,BOS vs. BKN,0.6606423490907404,HOME,AWAY,4.983634024993174,-4.983634024993174,64.30041879030729
2025-11-21,CHI vs. MIA,0.5506217037312053,HOME,AWAY,0.9130563039959655,-0.9130563039959655,63.387362486311325
2025-11-21,TOR vs. WAS,0.6481411591220624,HOME,HOME,4.14368088769886,3.7707496078059624,67.15811209411729
2025-11-21,CLE vs. IND,0.5873203811094955,HOME,HOME,2.246880320393151,2.044661091557767,69.20277318567506
2025-11-22,DEN vs. SAC,0.5798364714745599,HOME,AWAY,2.0435286238944803,-2.0435286238944803,67.15924456178058
2025-11-22,DAL vs. MEM,0.5369725223409046,HOME,AWAY,0.47265195998379433,-0.47265195998379433,66.68659260179679
2025-11-22,CHI vs. WAS,0.5939759601997227,HOME,HOME,2.463997853248393,2.242238046456037,68.92883064825283
2025-11-22,NOP vs. ATL,0.5485350665445792,HOME,AWAY,0.9033081047040687,-0.9033081047040687,68.02552254354876
2025-11-22,ORL vs. NYK,0.589218868992295,HOME,HOME,2.3436668782625842,2.1327368592189515,70.15825940276771
2025-11-22,CHA vs. LAC,0.6143677602870827,HOME,AWAY,3.342972100144708,-3.342972100144708,66.815287302623
2025-11-23,UTA vs. LAL,0.5246102462222202,HOME,AWAY,0.03681394361552141,-0.03681394361552141,66.77847335900748
2025-11-23,PHX vs. SAS,0.5707245233959573,HOME,HOME,1.6526542001558344,1.5039153221418091,68.28238868114929
2025-11-23,OKC vs. POR,0.6444058719929763,HOME,HOME,4.329839082072486,3.9401535646859625,72.22254224583524
2025-11-23,TOR vs. BKN,0.6139004958968601,HOME,HOME,3.423625233103463,3.115498962124151,75.33804120795939
2025-11-23,CLE vs. LAC,0.6286538186104488,HOME,HOME,4.154536846095958,3.7806285299473212,79.11866973790671
2025-11-23,BOS vs. ORL,0.6265363413831663,HOME,HOME,4.2751123733333225,3.8903522597333233,83.00902199764003
2025-11-23,ATL vs. CHA,0.6205874319808095,HOME,HOME,4.226208122670332,3.845849391630002,86.85487138927003
2025-11-23,PHI vs. MIA,0.5878479700679972,HOME,AWAY,2.929911235941133,-2.929911235941133,83.9249601533289
2025-11-24,NOP vs. CHI,0.6012449551536044,HOME,HOME,3.42104570127873,3.1131515881636442,87.03811174149254
2025-11-24,PHX vs. HOU,0.5382998461644181,HOME,AWAY,0.6731753807146615,-0.6731753807146615,86.36493636077788
2025-11-24,SAC vs. MIN,0.5617923077533264,HOME,HOME,1.732597069166243,1.576663332941281,87.94159969371916
2025-11-24,GSW vs. UTA,0.6362197232026803,HOME,HOME,5.198693548680265,4.730811129299041,92.6724108230182
2025-11-24,MIL vs. POR,0.6293579042795101,HOME,AWAY,5.144683355434463,-5.144683355434463,87.52772746758373
2025-11-24,MEM vs. DEN,0.596796487070986,HOME,AWAY,3.363596553758529,-3.363596553758529,84.1641309138252
2025-11-24,MIA vs. DAL,0.5961108932723759,HOME,HOME,3.2040592400532506,2.915693908448458,87.07982482227366
2025-11-24,BKN vs. NYK,0.5504513821742772,HOME,AWAY,1.2287379531848854,-1.2287379531848854,85.85108686908877
2025-11-24,TOR vs. CLE,0.6049508708886805,HOME,HOME,3.6665056560889293,3.3365201470409254,89.1876070161297
2025-11-24,IND vs. DET,0.5975360417720194,HOME,AWAY,3.461994356182707,-3.461994356182707,85.72561265994699
2025-11-25,LAL vs. LAC,0.6320778961199923,HOME,HOME,4.881385518410344,4.4420608217534125,90.1676734817004
2025-11-25,PHI vs. ORL,0.5618738776065111,HOME,AWAY,1.8127444384857967,-1.8127444384857967,88.35492904321461
2025-11-25,WAS vs. ATL,0.598341007723168,HOME,HOME,3.466992187787118,3.1549628908862775,91.50989193410089
2025-11-26,SAC vs. PHX,0.583861747676755,HOME,AWAY,2.8955323201970917,-2.8955323201970917,88.6143596139038
2025-11-26,POR vs. SAS,0.5717952305976614,HOME,AWAY,2.2428413814329575,-2.2428413814329575,86.37151823247085
2025-11-26,GSW vs. HOU,0.5825302630773815,HOME,AWAY,2.6726005914245827,-2.6726005914245827,83.69891764104626
2025-11-26,NOP vs. MEM,0.6061984771932188,HOME,AWAY,3.629384921674298,-3.629384921674298,80.06953271937196
2025-11-26,OKC vs. MIN,0.634526463599005,HOME,HOME,4.662192524193283,4.242595197015887,84.31212791638785
2025-11-26,TOR vs. IND,0.660411002020575,HOME,HOME,6.054375473607682,5.50948168098299,89.82160959737084
2025-11-26,MIA vs. MIL,0.6422225749647116,HOME,HOME,5.592755308392139,5.0894073306368455,94.91101692800768
2025-11-26,CHA vs. NYK,0.598852156176793,HOME,AWAY,3.7497053007217187,-3.7497053007217187,91.16131162728597
2025-11-26,BOS vs. DET,0.6094821464240251,HOME,HOME,4.110045292923329,3.740141216560229,94.9014528438462
2025-11-28,OKC vs. PHX,0.608301847059659,HOME,HOME,4.2198955078151705,3.840104912111805,98.74155775595801
